2,47,25
2,48,24
2,49,23
2,50,22
2,51,21
2,52,20
2,53,19
2,54,18
2,55,17
2,56,16
2,57,15
2,58,14
2,59,13
2,60,12
2,61,11
2,62,10
2,63,9
2,64,8
2,65,7
2,66,6
2,67,5
2,68,4
2,69,3
3,0,3
3,1,2
3,2,1
3,3,0
3,4,1
3,5,2
3,6,3
3,7,4
3,8,5
3,9,6
3,10,7
3,11,8
3,12,9
3,13,10
3,14,11
3,15,12
3,16,13
3,17,14
3,18,15
3,19,16
3,20,17
3,21,18
3,22,19
3,23,20
3,24,21
3,25,22
3,26,23
3,27,24
3,28,25
3,29,26
3,30,27
3,31,28
3,32,29
3,33,30
3,34,31
3,35,32
3,36,33
3,37,34
3,38,35
3,39,34
3,40,33
3,41,32
3,42,31
3,43,30
3,44,29
3,45,28
3,46,27
3,47,26
3,48,25
3,49,24
3,50,23
3,51,22
3,52,21
3,53,20
3,54,19
3,55,18
3,56,17
3,57,16
3,58,15
3,59,14
3,60,13
3,61,12
3,62,11
3,63,10
3,64,9
3,65,8
3,66,7
3,67,6
3,68,5
3,69,4
4,0,4
4,1,3
4,2,2
4,3,1
4,4,0
4,5,1
4,6,2
4,7,3
4,8,4
4,9,5
4,10,6
4,11,7
4,12,8
4,13,9
4,14,10
4,15,11
4,16,12
4,17,13
4,18,14
4,19,15
4,20,16
4,21,17
4,22,18
4,23,19
4,24,20
4,25,21
4,26,22
4,27,23
4,28,24
4,29,25
4,30,26
4,31,27
4,32,28
4,33,29
4,34,30
4,35,31
4,36,32
4,37,33
4,38,34
4,39,35
4,40,34
4,41,33
4,42,32
4,43,31
4,44,30
4,45,29
4,46,28
4,47,27
4,48,26
4,49,25
4,50,24
4,51,23
4,52,22
4,53,21
4,54,20
4,55,19
4,56,18
4,57,17
4,58,16
4,59,15
4,60,14
4,61,13
4,62,12
4,63,11
4,64,10
4,65,9
4,66,8
4,67,7
4,68,6
4,69,5
5,0,5
5,1,4
5,2,3
5,3,2
5,4,1
5,5,0
5,6,1
5,7,2
5,8,3
5,9,4
5,10,5
5,11,6
5,12,7
5,13,8
5,14,9
5,15,10
5,16,11
5,17,12
5,18,13
5,19,14
5,20,15
5,21,16
5,22,17
5,23,18
5,24,19
5,25,20
5,26,21
5,27,22
5,28,23
5,29,24
5,30,25
5,31,26
5,32,27
5,33,28
5,34,29
5,35,30
5,36,31
5,37,32
5,38,33
5,39,34
5,40,35
5,41,34
5,42,33
5,43,32
5,44,31
5,45,30
5,46,29
5,47,28
5,48,27
5,49,26
5,50,25
5,51,24
5,52,23
5,53,22
5,54,21
5,55,20
5,56,19
5,57,18
5,58,17
5,59,16
5,60,15
5,61,14
5,62,13
5,63,12
5,64,11
5,65,10
5,66,9
5,67,8
5,68,7
5,69,6
6,0,6
6,1,5
6,2,4
6,3,3
6,4,2
6,5,1
6,6,0
6,7,1
6,8,2
6,9,3
6,10,4
6,11,5
6,12,6
6,13,7
6,14,8
6,15,9
6,16,10
6,17,11
6,18,12
6,19,13
6,20,14
6,21,15
6,22,16
6,23,17
6,24,18
6,25,19
6,26,20
6,27,21
6,28,22
6,29,23
6,30,24
6,31,25
6,32,26
6,33,27
6,34,28
6,35,29
6,36,30
6,37,31
6,38,32
6,39,33
6,40,34
6,41,35
6,42,34
6,43,33
6,44,32
6,45,31
6,46,30
6,47,29
6,48,28
6,49,27
6,50,26
6,51,25
6,52,24
6,53,23
6,54,22
6,55,21
6,56,20
6,57,19
6,58,18
6,59,17
6,60,16
6,61,15
6,62,14
6,63,13
6,64,12
6,65,11
6,66,10
6,67,9
6,68,8
6,69,7
7,0,7
7,1,6
7,2,5
7,3,4
7,4,3
7,5,2
7,6,1
7,7,0
7,8,1
7,9,2
7,10,3
7,11,4
7,12,5
7,13,6
7,14,7
7,15,8
7,16,9
7,17,10
7,18,11
7,19,12
7,20,13
7,21,14
7,22,15
7,23,16
7,24,17
7,25,18
7,26,19
7,27,20
7,28,21
7,29,22
7,30,23
7,31,24
7,32,25
7,33,26
7,34,27
7,35,28
7,36,29
7,37,30
7,38,31
7,39,32
7,40,33
7,41,34
7,42,35
7,43,34
7,44,33
7,45,32
7,46,31
7,47,30
7,48,29
7,49,28
7,50,27
7,51,26
7,52,25
7,53,24
7,54,23
7,55,22
7,56,21
7,57,20
7,58,19
7,59,18
7,60,17
7,61,16
7,62,15
7,63,14
7,64,13
7,65,12
7,66,11
7,67,10
7,68,9
7,69,8
8,0,8
8,1,7
8,2,6
8,3,5
8,4,4
8,5,3
8,6,2
8,7,1
8,8,0
8,9,1
8,10,2
8,11,3
8,12,4
8,13,5
8,14,6
8,15,7
8,16,8
8,17,9
8,18,10
8,19,11
8,20,12
8,21,13
8,22,14
8,23,15
8,24,16
8,25,17
8,26,18
8,27,19
8,28,20
8,29,21
8,30,22
8,31,23
8,32,24
8,33,25
8,34,26
8,35,27
8,36,28
8,37,29
8,38,30
8,39,31
8,40,32
8,41,33
8,42,34
8,43,35
8,44,34
8,45,33
8,46,32
8,47,31
8,48,30
8,49,29
8,50,28
8,51,27
8,52,26
8,53,25
8,54,24
8,55,23
8,56,22
8,57,21
8,58,20
8,59,19
8,60,18
8,61,17
8,62,16
8,63,15
8,64,14
8,65,13
8,66,12
8,67,11
8,68,10
8,69,9
9,0,9
9,1,8
9,2,7
9,3,6
9,4,5
9,5,4
9,6,3
9,7,2
9,8,1
9,9,0
9,10,1
9,11,2
9,12,3
9,13,4
9,14,5
9,15,6
9,16,7
9,17,8
9,18,9
9,19,10
9,20,11
9,21,12
9,22,13
9,23,14
9,24,15
9,25,16
9,26,17
9,27,18
9,28,19
9,29,20
9,30,21
9,31,22
9,32,23
9,33,24
9,34,25
9,35,26
9,36,27
9,37,28
9,38,29
9,39,30
9,40,31
9,41,32
9,42,33
9,43,34
9,44,35
9,45,34
9,46,33
9,47,32
9,48,31
9,49,30
9,50,29
9,51,28
9,52,27
9,53,26
9,54,25
9,55,24
9,56,23
9,57,22
9,58,21
9,59,20
9,60,19
9,61,18
9,62,17
9,63,16
9,64,15
9,65,14
9,66,13
9,67,12
9,68,11
9,69,10
10,0,10
10,1,9
10,2,8
10,3,7
10,4,6
10,5,5
10,6,4
10,7,3
10,8,2
10,9,1
10,10,0
10,11,1
10,12,2
10,13,3
10,14,4
10,15,5
10,16,6
10,17,7
10,18,8
10,19,9
10,20,10
10,21,11
10,22,12
10,23,13
10,24,14
10,25,15
10,26,16
10,27,17
10,28,18
10,29,19
10,30,20
10,31,21
10,32,22
10,33,23
10,34,24
10,35,25
10,36,26
10,37,27
10,38,28
10,39,29
10,40,30
10,41,31
10,42,32
10,43,33
10,44,34
10,45,35
10,46,34
10,47,33
10,48,32
10,49,31
10,50,30
10,51,29
10,52,28
10,53,27
10,54,26
10,55,25
10,56,24
10,57,23
10,58,22
10,59,21
10,60,20
10,61,19
10,62,18
10,63,17
10,64,16
10,65,15
10,66,14
10,67,13
10,68,12
10,69,11
11,0,11
11,1,10
11,2,9
11,3,8
11,4,7
11,5,6
11,6,5
11,7,4
11,8,3
11,9,2
11,10,1
11,11,0
11,12,1
11,13,2
11,14,3
11,15,4
11,16,5
11,17,6
11,18,7
11,19,8
11,20,9
11,21,10
11,22,11
11,23,12
11,24,13
11,25,14
11,26,15
11,27,16
11,28,17
11,29,18
11,30,19
11,31,20
11,32,21
11,33,22
11,34,23
11,35,24
11,36,25
11,37,26
11,38,27
11,39,28
11,40,29
11,41,30
11,42,31
11,43,32
11,44,33
11,45,34
11,46,35
11,47,34
11,48,33
11,49,32
11,50,31
11,51,30
11,52,29
11,53,28
11,54,27
11,55,26
11,56,25
11,57,24
11,58,23
11,59,22
11,60,21
11,61,20
11,62,19
11,63,18
11,64,17
11,65,16
11,66,15
11,67,14
11,68,13
11,69,12
12,0,12
12,1,11
12,2,10
12,3,9
12,4,8
12,5,7
12,6,6
12,7,5
12,8,4
12,9,3
12,10,2
12,11,1
12,12,0
12,13,1
12,14,2
12,15,3
12,16,4
12,17,5
12,18,6
12,19,7
12,20,8
12,21,9
12,22,10
12,23,11
12,24,12
12,25,13
12,26,14
12,27,15
12,28,16
12,29,17
12,30,18
12,31,19
12,32,20
12,33,21
12,34,22
12,35,23
12,36,24
12,37,25
12,38,26
12,39,27
12,40,28
12,41,29
12,42,30
12,43,31
12,44,32
12,45,33
12,46,34
12,47,35
12,48,34
12,49,33
12,50,32
12,51,31
12,52,30
12,53,29
12,54,28
12,55,27
12,56,26
12,57,25
12,58,24
12,59,23
12,60,22
12,61,21
12,62,20
12,63,19
12,64,18
12,65,17
12,66,16
12,67,15
12,68,14
12,69,13
13,0,13
13,1,12
13,2,11
13,3,10
13,4,9
13,5,8
13,6,7
13,7,6
13,8,5
13,9,4
13,10,3
13,11,2
13,12,1
13,13,0
13,14,1
13,15,2
13,16,3
13,17,4
13,18,5
13,19,6
13,20,7
13,21,8
13,22,9
13,23,10
13,24,11
13,25,12
13,26,13
13,27,14
13,28,15
13,29,16
13,30,17
13,31,18
13,32,19
13,33,20
13,34,21
13,35,22
13,36,23
13,37,24
13,38,25
13,39,26
13,40,27
13,41,28
13,42,29
13,43,30
13,44,31
13,45,32
13,46,33
13,47,34
13,48,35
13,49,34
13,50,33
13,51,32
13,52,31
13,53,30
13,54,29
13,55,28
13,56,27
13,57,26
13,58,25
13,59,24
13,60,23
13,61,22
13,62,21
13,63,20
13,64,19
13,65,18
13,66,17
13,67,16
13,68,15
13,69,14
14,0,14
14,1,13
14,2,12
14,3,11
14,4,10
14,5,9
14,6,8
14,7,7
14,8,6
14,9,5
14,10,4
14,11,3
14,12,2
14,13,1
14,14,0
14,15,1
14,16,2
14,17,3
14,18,4
14,19,5
14,20,6
14,21,7
14,22,8
14,23,9
14,24,10
14,25,11
14,26,12
14,27,13
14,28,14
14,29,15
14,30,16
14,31,17
14,32,18
14,33,19
14,34,20
14,35,21
14,36,22
14,37,23
14,38,24
14,39,25
14,40,26
14,41,27
14,42,28
14,43,29
14,44,30
14,45,31
14,46,32
14,47,33
14,48,34
14,49,35
14,50,34
14,51,33
14,52,32
14,53,31
14,54,30
14,55,29
14,56,28
14,57,27
14,58,26
14,59,25
14,60,24
14,61,23
14,62,22
14,63,21
14,64,20
14,65,19
14,66,18
14,67,17
14,68,16
14,69,15
15,0,15
15,1,14
15,2,13
15,3,12
15,4,11
15,5,10
15,6,9
15,7,8
15,8,7
15,9,6
15,10,5
15,11,4
15,12,3
15,13,2
15,14,1
15,15,0
15,16,1
15,17,2
15,18,3
15,19,4
15,20,5
15,21,6
15,22,7
15,23,8
15,24,9
15,25,10
15,26,11
15,27,12
15,28,13
15,29,14
15,30,15
15,31,16
15,32,17
15,33,18
15,34,19
15,35,20
15,36,21
15,37,22
15,38,23
15,39,24
15,40,25
15,41,26
15,42,27
15,43,28
15,44,29
15,45,30
15,46,31
15,47,32
15,48,33
15,49,34
15,50,35
15,51,34
15,52,33
15,53,32
15,54,31
15,55,30
15,56,29
15,57,28
15,58,27
15,59,26
15,60,25
15,61,24
15,62,23
15,63,22
15,64,21
15,65,20
15,66,19
15,67,18
15,68,17
15,69,16
16,0,16
16,1,15
16,2,14
16,3,13
16,4,12
16,5,11
16,6,10
16,7,9
16,8,8
16,9,7
16,10,6
16,11,5
16,12,4
16,13,3
16,14,2
16,15,1
16,16,0
16,17,1
16,18,2
16,19,3
16,20,4
16,21,5
16,22,6
16,23,7
16,24,8
16,25,9
16,26,10
16,27,11
16,28,12
16,29,13
16,30,14
16,31,15
16,32,16
16,33,17
16,34,18
16,35,19
16,36,20
16,37,21
16,38,22
16,39,23
16,40,24
16,41,25
16,42,26
16,43,27
16,44,28
16,45,29
16,46,30
16,47,31
16,48,32
16,49,33
16,50,34
16,51,35
16,52,34
16,53,33
16,54,32
16,55,31
16,56,30
16,57,29
16,58,28
16,59,27
16,60,26
16,61,25
16,62,24
16,63,23
16,64,22
16,65,21
16,66,20
16,67,19
16,68,18
16,69,17
17,0,17
17,1,16
17,2,15
17,3,14
17,4,13
17,5,12
17,6,11
17,7,10
17,8,9
17,9,8
17,10,7
17,11,6
17,12,5
17,13,4
17,14,3
17,15,2
17,16,1
17,17,0
17,18,1
17,19,2
17,20,3
17,21,4
17,22,5
17,23,6
17,24,7
17,25,8
17,26,9
17,27,10
17,28,11
17,29,12
17,30,13
17,31,14
17,32,15
17,33,16
17,34,17
17,35,18
17,36,19
17,37,20
17,38,21
17,39,22
17,40,23
17,41,24
17,42,25
17,43,26
17,44,27
17,45,28
17,46,29
17,47,30
17,48,31
17,49,32
17,50,33
17,51,34
17,52,35
17,53,34
17,54,33
17,55,32
17,56,31
17,57,30
17,58,29
17,59,28
17,60,27
17,61,26
17,62,25
17,63,24
17,64,23
17,65,22
17,66,21
17,67,20
17,68,19
17,69,18
18,0,18
18,1,17
18,2,16
18,3,15
18,4,14
18,5,13
18,6,12
18,7,11
18,8,10
18,9,9
18,10,8
18,11,7
18,12,6
18,13,5
18,14,4
18,15,3
18,16,2
18,17,1
18,18,0
18,19,1
18,20,2
18,21,3
18,22,4
18,23,5
18,24,6
18,25,7
18,26,8
18,27,9
18,28,10
18,29,11
18,30,12
18,31,13
18,32,14
18,33,15
18,34,16
18,35,17
18,36,18
18,37,19
18,38,20
18,39,21
18,40,22
18,41,23
18,42,24
18,43,25
18,44,26
18,45,27
18,46,28
18,47,29
18,48,30
18,49,31
18,50,32
18,51,33
18,52,34
18,53,35
18,54,34
18,55,33
18,56,32
18,57,31
18,58,30
18,59,29
18,60,28
18,61,27
18,62,26
18,63,25
18,64,24
18,65,23
18,66,22
18,67,21
18,68,20
18,69,19
19,0,19
19,1,18
19,2,17
19,3,16
19,4,15
19,5,14
19,6,13
19,7,12
19,8,11
19,9,10
19,10,9
19,11,8
19,12,7
19,13,6
19,14,5
19,15,4
19,16,3
19,17,2
19,18,1
19,19,0
19,20,1
19,21,2
19,22,3
19,23,4
19,24,5
19,25,6
19,26,7
19,27,8
19,28,9
19,29,10
19,30,11
19,31,12
19,32,13
19,33,14
19,34,15
19,35,16
19,36,17
19,37,18
19,38,19
19,39,20
19,40,21
19,41,22
19,42,23
19,43,24
19,44,25
19,45,26
19,46,27
19,47,28
19,48,29
19,49,30
19,50,31
19,51,32
19,52,33
19,53,34
19,54,35
19,55,34
19,56,33
19,57,32
19,58,31
19,59,30
19,60,29
19,61,28
19,62,27
19,63,26
19,64,25
19,65,24
19,66,23
19,67,22
19,68,21
19,69,20
20,0,20
20,1,19
20,2,18
20,3,17
20,4,16
20,5,15
20,6,14
20,7,13
20,8,12
20,9,11
20,10,10
20,11,9
20,12,8
20,13,7
20,14,6
20,15,5
20,16,4
20,17,3
20,18,2
20,19,1
20,20,0
20,21,1
20,22,2
20,23,3
20,24,4
20,25,5
20,26,6
20,27,7
20,28,8
20,29,9
20,30,10
20,31,11
20,32,12
20,33,13
20,34,14
20,35,15
20,36,16
20,37,17
20,38,18
20,39,19
20,40,20
20,41,21
20,42,22
20,43,23
20,44,24
20,45,25
20,46,26
20,47,27
20,48,28
20,49,29
20,50,30
20,51,31
20,52,32
20,53,33
20,54,34
20,55,35
20,56,34
20,57,33
20,58,32
20,59,31
20,60,30
20,61,29
20,62,28
20,63,27
20,64,26
20,65,25
20,66,24
20,67,23
20,68,22
20,69,21
21,0,21
21,1,20
21,2,19
21,3,18
21,4,17
21,5,16
21,6,15
21,7,14
21,8,13
21,9,12
21,10,11
21,11,10
21,12,9
21,13,8
21,14,7
21,15,6
21,16,5
21,17,4
21,18,3
21,19,2
21,20,1
21,21,0
21,22,1
21,23,2
21,24,3
21,25,4
21,26,5
21,27,6
21,28,7
21,29,8
21,30,9
21,31,10
21,32,11
21,33,12
21,34,13
21,35,14
21,36,15
21,37,16
21,38,17
21,39,18
21,40,19
21,41,20
21,42,21
21,43,22
21,44,23
21,45,24
21,46,25
21,47,26
21,48,27
21,49,28
21,50,29
21,51,30
21,52,31
21,53,32
21,54,33
21,55,34
21,56,35
21,57,34
21,58,33
21,59,32
21,60,31
21,61,30
21,62,29
21,63,28
21,64,27
21,65,26
21,66,25
21,67,24
21,68,23
21,69,22
22,0,22
22,1,21
22,2,20
22,3,19
22,4,18
22,5,17
22,6,16
22,7,15
22,8,14
22,9,13
22,10,12
22,11,11
22,12,10
22,13,9
22,14,8
22,15,7
22,16,6
22,17,5
22,18,4
22,19,3
22,20,2
22,21,1
22,22,0
22,23,1
22,24,2
22,25,3
22,26,4
22,27,5
22,28,6
22,29,7
22,30,8
22,31,9
22,32,10
22,33,11
22,34,12
22,35,13
22,36,14
22,37,15
22,38,16
22,39,17
22,40,18
22,41,19
22,42,20
22,43,21
22,44,22
22,45,23
22,46,24
22,47,25
22,48,26
22,49,27
22,50,28
22,51,29
22,52,30
22,53,31
22,54,32
22,55,33
22,56,34
22,57,35
22,58,34
22,59,33
22,60,32
22,61,31
22,62,30
22,63,29
22,64,28
22,65,27
22,66,26
22,67,25
22,68,24
22,69,23
23,0,23
23,1,22
23,2,21
23,3,20
23,4,19
23,5,18
23,6,17
23,7,16
23,8,15
23,9,14
23,10,13
23,11,12
23,12,11
23,13,10
23,14,9
23,15,8
23,16,7
23,17,6
23,18,5
23,19,4
23,20,3
23,21,2
23,22,1
23,23,0
23,24,1
23,25,2
23,26,3
23,27,4
23,28,5
23,29,6
23,30,7
23,31,8
23,32,9
23,33,10
23,34,11
23,35,12
23,36,13
23,37,14
23,38,15
23,39,16
23,40,17
23,41,18
23,42,19
23,43,20
23,44,21
23,45,22
23,46,23
23,47,24
23,48,25
23,49,26
23,50,27
23,51,28
23,52,29
23,53,30
23,54,31
23,55,32
23,56,33
23,57,34
23,58,35
23,59,34
23,60,33
23,61,32
23,62,31
23,63,30
23,64,29
23,65,28
23,66,27
23,67,26
23,68,25
23,69,24
24,0,24
24,1,23
24,2,22
24,3,21
24,4,20
24,5,19
24,6,18
24,7,17
24,8,16
24,9,15
24,10,14
24,11,13
24,12,12
24,13,11
24,14,10
24,15,9
24,16,8
24,17,7
24,18,6
24,19,5
24,20,4
24,21,3
24,22,2
24,23,1
24,24,0
24,25,1
24,26,2
24,27,3
24,28,4
24,29,5
24,30,6
24,31,7
24,32,8
24,33,9
24,34,10
24,35,11
24,36,12
24,37,13
24,38,14
24,39,15
24,40,16
24,41,17
24,42,18
24,43,19
24,44,20
24,45,21
24,46,22
24,47,23
24,48,24
24,49,25
24,50,26
24,51,27
24,52,28
24,53,29
24,54,30
24,55,31
24,56,32
24,57,33
24,58,34
24,59,35
24,60,34
24,61,33
24,62,32
24,63,31
24,64,30
24,65,29
24,66,28
24,67,27
24,68,26
24,69,25
25,0,25
25,1,24
25,2,23
25,3,22
25,4,21
25,5,20
25,6,19
25,7,18
25,8,17
25,9,16
25,10,15
25,11,14
25,12,13
25,13,12
25,14,11
25,15,10
25,16,9
25,17,8
25,18,7
25,19,6
25,20,5
25,21,4
25,22,3
25,23,2
25,24,1
25,25,0
25,26,1
25,27,2
25,28,3
25,29,4
25,30,5
25,31,6
25,32,7
25,33,8
25,34,9
25,35,10
25,36,11
25,37,12
25,38,13
25,39,14
25,40,15
25,41,16
25,42,17
25,43,18
25,44,19
25,45,20
25,46,21
25,47,22
25,48,23
25,49,24
25,50,25
25,51,26
25,52,27
25,53,28
25,54,29
25,55,30
25,56,31
25,57,32
25,58,33
25,59,34
25,60,35
25,61,34
25,62,33
25,63,32
25,64,31
25,65,30
25,66,29
25,67,28
25,68,27
25,69,26
26,0,26
26,1,25
26,2,24
26,3,23
26,4,22
26,5,21
26,6,20
26,7,19
26,8,18
26,9,17
26,10,16
26,11,15
26,12,14
26,13,13
26,14,12
26,15,11
26,16,10
26,17,9
26,18,8
26,19,7
26,20,6
26,21,5
26,22,4
26,23,3
26,24,2
26,25,1
26,26,0
26,27,1
26,28,2
26,29,3
26,30,4
26,31,5
26,32,6
26,33,7
26,34,8
26,35,9
26,36,10
26,37,11
26,38,12
26,39,13
26,40,14
26,41,15
26,42,16
26,43,17
26,44,18
26,45,19
26,46,20
26,47,21
26,48,22
26,49,23
26,50,24
26,51,25
26,52,26
26,53,27
26,54,28
26,55,29
26,56,30
26,57,31
26,58,32
26,59,33
26,60,34
26,61,35
26,62,34
26,63,33
26,64,32
26,65,31
26,66,30
26,67,29
26,68,28
26,69,27
27,0,27
27,1,26
27,2,25
27,3,24
27,4,23
27,5,22
27,6,21
27,7,20
27,8,19
27,9,18
27,10,17
27,11,16
27,12,15
27,13,14
27,14,13
27,15,12
27,16,11
27,17,10
27,18,9
27,19,8
27,20,7
27,21,6
27,22,5
27,23,4
27,24,3
27,25,2
27,26,1
27,27,0
27,28,1
27,29,2
27,30,3
27,31,4
27,32,5
27,33,6
27,34,7
27,35,8
27,36,9
27,37,10
27,38,11
27,39,12
27,40,13
27,41,14
27,42,15
27,43,16
27,44,17
27,45,18
27,46,19
27,47,20
27,48,21
27,49,22
27,50,23
27,51,24
27,52,25
27,53,26
27,54,27
27,55,28
27,56,29
27,57,30
27,58,31
27,59,32
27,60,33
27,61,34
27,62,35
27,63,34
27,64,33
27,65,32
27,66,31
27,67,30
27,68,29
27,69,28
28,0,28
28,1,27
28,2,26
28,3,25
28,4,24
28,5,23
28,6,22
28,7,21
28,8,20
28,9,19
28,10,18
28,11,17
28,12,16
28,13,15
28,14,14
28,15,13
28,16,12
28,17,11
28,18,10
28,19,9
28,20,8
28,21,7
28,22,6
28,23,5
28,24,4
28,25,3
28,26,2
28,27,1
28,28,0
28,29,1
28,30,2
28,31,3
28,32,4
28,33,5
28,34,6
28,35,7
28,36,8
28,37,9
28,38,10
28,39,11
28,40,12
28,41,13
28,42,14
28,43,15
28,44,16
28,45,17
28,46,18
28,47,19
28,48,20
28,49,21
28,50,22
28,51,23
28,52,24
28,53,25
28,54,26
28,55,27
28,56,28
28,57,29
28,58,30
28,59,31
28,60,32
28,61,33
28,62,34
28,63,35
28,64,34
28,65,33
28,66,32
28,67,31
28,68,30
28,69,29
29,0,29
29,1,28
29,2,27
29,3,26
29,4,25
29,5,24
29,6,23
29,7,22
29,8,21
29,9,20
29,10,19
29,11,18
29,12,17
29,13,16
29,14,15
29,15,14
29,16,13
29,17,12
29,18,11
29,19,10
29,20,9
29,21,8
29,22,7
29,23,6
29,24,5
29,25,4
29,26,3
29,27,2
29,28,1
29,29,0
29,30,1
29,31,2
29,32,3
29,33,4
29,34,5
29,35,6
29,36,7
29,37,8
29,38,9
29,39,10
29,40,11
29,41,12
29,42,13
29,43,14
29,44,15
29,45,16
29,46,17
29,47,18
29,48,19
29,49,20
29,50,21
29,51,22
29,52,23
29,53,24
29,54,25
29,55,26
29,56,27
29,57,28
29,58,29
29,59,30
29,60,31
29,61,32
29,62,33
29,63,34
29,64,35
29,65,34
29,66,33
29,67,32
29,68,31
29,69,30
30,0,30
30,1,29
30,2,28
30,3,27
30,4,26
30,5,25
30,6,24
30,7,23
30,8,22
30,9,21
30,10,20
30,11,19
30,12,18
30,13,17
30,14,16
30,15,15
30,16,14
30,17,13
30,18,12
30,19,11
30,20,10
30,21,9
30,22,8
30,23,7
30,24,6
30,25,5
30,26,4
30,27,3
30,28,2
30,29,1
30,30,0
30,31,1
30,32,2
30,33,3
30,34,4
30,35,5
30,36,6
30,37,7
30,38,8
30,39,9
30,40,10
30,41,11
30,42,12
30,43,13
30,44,14
30,45,15
30,46,16
30,47,17
30,48,18
30,49,19
30,50,20
30,51,21
30,52,22
30,53,23
30,54,24
30,55,25
30,56,26
30,57,27
30,58,28
30,59,29
30,60,30
30,61,31
30,62,32
30,63,33
30,64,34
30,65,35
30,66,34
30,67,33
30,68,32
30,69,31
31,0,31
31,1,30
31,2,29
31,3,28
31,4,27
31,5,26
31,6,25
31,7,24
31,8,23
31,9,22
31,10,21
31,11,20
31,12,19
31,13,18
31,14,17
31,15,16
31,16,15
31,17,14
31,18,13
31,19,12
31,20,11
31,21,10
31,22,9
31,23,8
31,24,7
31,25,6
31,26,5
31,27,4
31,28,3
31,29,2
31,30,1
31,31,0
31,32,1
31,33,2
31,34,3
31,35,4
31,36,5
31,37,6
31,38,7
31,39,8
31,40,9
31,41,10
31,42,11
31,43,12
31,44,13
31,45,14
31,46,15
31,47,16
31,48,17
31,49,18
31,50,19
31,51,20
31,52,21
31,53,22
31,54,23
31,55,24
31,56,25
31,57,26
31,58,27
31,59,28
31,60,29
31,61,30
31,62,31
31,63,32
31,64,33
31,65,34
31,66,35
31,67,34
31,68,33
31,69,32
32,0,32
32,1,31
32,2,30
32,3,29
32,4,28
32,5,27
32,6,26
32,7,25
32,8,24
32,9,23
32,10,22
32,11,21
32,12,20
32,13,19
32,14,18
32,15,17
32,16,16
32,17,15
32,18,14
32,19,13
32,20,12
32,21,11
32,22,10
32,23,9
32,24,8
32,25,7
32,26,6
32,27,5
32,28,4
32,29,3
32,30,2
32,31,1
32,32,0
32,33,1
32,34,2
32,35,3
32,36,4
32,37,5
32,38,6
32,39,7
32,40,8
32,41,9
32,42,10
32,43,11
32,44,12
32,45,13
32,46,14
32,47,15
32,48,16
32,49,17
32,50,18
32,51,19
32,52,20
32,53,21
32,54,22
32,55,23
32,56,24
32,57,25
32,58,26
32,59,27
32,60,28
32,61,29
32,62,30
32,63,31
32,64,32
32,65,33
32,66,34
32,67,35
32,68,34
32,69,33
33,0,33
33,1,32
33,2,31
33,3,30
33,4,29
33,5,28
33,6,27
33,7,26
33,8,25
33,9,24
33,10,23
33,11,22
33,12,21
33,13,20
33,14,19
33,15,18
33,16,17
33,17,16
33,18,15
33,19,14
33,20,13
33,21,12
33,22,11
